X,Y,Facility,County,Address,City,ZipCode,Type,ResidentialWellsSampled,SiteLead,SiteLeadEmail,SiteLeadPhone,Hyperlink,Longitude,Latitude,Tier,SiteType,Status,Location,Military,Comment,FacilityOrder,FacilityDate,GlobalID,SiteBackground,DrinkingWaterInformation,AnticipatedActivities,OBJECTID
673144.5358,293403.5083,Pollard Landfill,Genesee County,11349 McKinley Road,Montrose Township,48457,Landfill,No,Evin Maguire ,MaguireE@Michigan.gov,517-388-3525,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/genesee-county/pollard-landfill,-83.86788552,43.17148,,MCL,Final,,No,,,2021/09/08 00:00:00+00,{4839719B-6CA6-473A-B82A-9E7FB0856EB1},,,,181
310834.962,738192.1454,Houghton County Memorial Airport,Houghton County,23810 Airpark Blvd,Calumet,49913,Airport,Yes,Ashley Miller,MillerA65@Michigan.gov,906-235-7435,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/houghton-county/houghton-county-memorial-airport,-88.4941,47.1687,,MCL,Final,,No,,,2021/09/16 00:00:00+00,{2C50AF63-CA73-462C-8D91-C1F9B6C82C1C},,,,182
707267.4666,239947.5112,Pontiac Lake State Recreation Area,Oakland  County,7800 Gale Road,Waterford,48327,Fire Related,Yes,Ira Adolphues,AdolphuesI@Michigan.gov,586-295-6682,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/pontiac-lake-state-recreation-area,-83.4683,42.6817,,MCL,Final,,No,,,2021/09/21 00:00:00+00,{B017087F-ECB8-4512-9478-F5CFFFC7C227},,,,183
711267.0861,238114.71,Oakland County International Airport ,Oakland County,6500 Highland Road,Waterford,48327,Airport,Yes,Ira Adolphues,AdolphuesI@Michigan.gov,586-295-6682,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/oakland-county-international-airport,-83.4202,42.6641,,MCL,Final,,No,,,2021/09/21 00:00:00+00,{38DC4E2A-FD10-4304-BFE1-F0A46AEF1E8D},,,,184
534610.1192,259562.2764,Lacks Industries - Airlane ,Kent County,4260 Airlane Drive SE,Kentwood ,49512,Plating,No,Brent Ritchie,Ritchieb1@michigan.gov,616-581-1782,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/lacks-industries-airlane,-85.574577,42.886178,,MCL,Final,,No,,,2021/09/22 00:00:00+00,{E9183608-CBA0-429C-A6DE-A990B9B8C2D5},,,,185
718148.854,188568.597,Detroit Metropolitan Wayne County Airport,Wayne County,8600 Merriman Road,Romulus,48174,Airport,No,Eric Larson,LarsonE5@Michigan.gov,586-255-6196,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/wayne-county/detroit-metropolitan-wayne-county-airport,-83.3554,42.2162,,MCL,Final,,No,,,2021/09/23 00:00:00+00,{EC3F0227-9B1A-45A8-9E54-FBFEA73E5078},,,,186
504506.7998,326176.2876,Kunnen’s Landfill,Newaygo County,3897 Ramshorn Drive ,"Fremont	",49412,Landfill,Yes,Kent Walters,WaltersK7@Michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/newaygo-county/kunnens-landfill,-85.94243,43.486837,,MCL,Final,,No,,,2021/09/27 00:00:00+00,{6BC8F995-0E84-4E72-ADE9-31DFFB7AD17C},,,,187
615171.3437,248317.6172,Capital Region International Airport ,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,-84.5905105,42.77675,,MCL,Final,,No,,,2021/10/12 00:00:00+00,{246F7167-894C-480E-A2FC-29893B3AAD2E},,,,188
538102.0079,173881.0859,Former Fox River Paper Company,Kalamazoo County,300 West Highway Street,Vicksburg,49097,Paper Manufacturing,TBD,Pablo Mora,MoraP@Michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/former-fox-river-paper-company,-85.53802292,42.11444594,,MCL,Final,,No,,,2021/10/13 00:00:00+00,{34842E75-034E-43AC-A442-208AA8DEEA0E},,,,189
478796.7239,137048.0755,Buckeye Niles Terminal,Berrien County,2303 South Third Street,Niles,49120,Fire Related,Yes,Pablo Mora,morap@michigan.gov,269-910-0136,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/berrien-county/buckeye-niles-terminal,-86.254202,41.783755,,MCL,Final,,No,,,2021/10/27 00:00:00+00,{4BEBFB81-4973-45C1-8A26-C282DC101412},,,,190
484745.8815,252179.7063,Southwest Ottawa County Landfill Superfund Site,Ottawa County,2901 North 160th Avenue,Park Township,49424,Landfill,Yes,Jacob Emmendorfer,EmmendorferJ2@Michigan.gov,517-245-5274,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ottawa-county/southwest-ottawa-county-landfill-superfund-site,-86.184987,42.820494,,MCL,Final,,No,,,2021/11/08 00:00:00+00,{3DC3AB5E-9F8D-4D5E-8479-8BD939A7707A},,,,191
786153.8254,273307.5305,Techni-Comp,St. Clair County,4152 Dove Road,Port Huron,48060,Landfill,Yes,Kim Ethridge,EthridgeK@Michigan.gov,586-324-0183,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/techni-comp,-82.48935,42.95619,,MCL,Final,,No,,,2021/11/03 00:00:00+00,{AA7489A5-1B9F-4A85-B02D-98A7ECFFD2D6},,,,192
666707.162,348820.8364,Bangor Township Landfill,Bay County,2305 Two Mile Road,Bay City,48706,Landfill,No,Diana Klida,KlidaD@Michigan.gov,989-280-7687,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/bay-county/bangor-township-landfill,-83.92999,43.67176,,MCL,Final,,No,,,2021/11/12 00:00:00+00,{18B4C64C-F14C-46B7-8AEA-1568E8193D4D},,,,592
522091.0479,262931.2103,Spartan Chemical Superfund Site,Kent County,2539 28th Street Southwest,Calgary,49509,Industrial,No,Megan Cynar,CynarM@Michigan.gov,517-256-2681,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/spartan-chemical-superfund-site,-85.727728,42.917019,,MCL,Final,,No,,,2021/12/16 00:00:00+00,{A7F51663-A43C-4CAB-8057-C0DB9FFA2C1E},,,,992
560714.489,263204.3307,Saranac Landfill,Ionia County,4857 Ivan Road,Saranac,48881,Landfill,Yes,Kent Walters,Waltersk7@michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/saranac-landfill,-85.2545426,42.917272,,MCL,Final,,No,,,2022/01/10 00:00:00+00,{C88E13FB-02AC-4967-BB20-08B77F4E43E5},,,,1392
412284.0417,579851.954,Delta County Landfill,Delta County,5701 19th Avenue North,Escanaba,49829,Landfill,No,John J. Ozoga,OzogaJ@michigan.gov,231-429-1718,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/delta-county/delta-county-landfill,-87.126,45.765,,MCL,Final,,No,,,2022/01/13 00:00:00+00,{943824C7-5DCB-4BF4-BE97-70891E8B0C5C},,,,1792
502226.8911,246253.414,Deyoung Landfill,Allegan County,SW Corner of 76th Ave and Ottogan,Zeeland,49423,Landfill,Yes,Ray Spaulding ,SpauldingR1@Michigan.gov ,517-290-2401,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/allegan-county/deyoung-landfill,-85.9712216,42.76722652,,MCL,Final,,No,,,2022/01/13 00:00:00+00,{062F736D-AC6E-442F-AEE2-7F9463C2DA81},,,,1793
475217.1666,296237.351,Former S.D. Warren (SAPPI),Muskegon County,2400 Lakeshore Drive,Muskegon,49441,Paper Manufacturing,No,Jason Poll,PollJ@michigan.gov,616-446-1263,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/muskegon-county/former-sd-warren-sappi,-86.3033374,43.216943,,MCL,Final,,No,,,2022/01/24 00:00:00+00,{27220A8D-5FA9-487C-82B6-7F7DB46A2AF6},,,,2192
521398.3303,266010.1458,Riverside Sand and Gravel Landfill,Kent County,2780 Butterworth Drive,Grand Rapids,49534,Landfill,No,Kent Walters,WaltersK7@Michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/riverside-sand-and-gravel-landfill,-85.736084,42.944765,,MCL,Final,,No,,,2022/02/02 00:00:00+00,{34E88F09-4033-4445-94CE-C394DD69BD69},,,,2592
725416.8492,244621.0507,"LymTal International, Inc.",Oakland County,4150 S. Lapeer Road,Lake Orion,48359,Fire Related,Yes,Cynthia Paslawski,PaslawskiC@Michigan.gov,586-668-6433,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/lymtal-international-inc,-83.24503,42.718586,,MCL,Final,,No,,,2022/02/23 00:00:00+00,{C88C6600-1D3F-4B38-9068-6B4B9C9F0DED},,,,2992
454021.8817,647328.8268,Wood Island Landfill,Alger County,"Wood Island Waste Management, Inc., E1081 State Highway M-28",Wetmore,49862,Landfill,No,John J. Ozoga III,OzogaJ@Michigan.gov,231-429-1718,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/alger-county/wood-island-landfill,-86.59573,46.37632,,MCL,Final,,No,,,2022/03/08 00:00:00+00,{DC73B092-1C98-4402-A272-950CD1B49483},,,,3392
606255.2582,591956.8863,City of Mackinac Island Landfill ,Mackinac County,3883 Dousman Street,Mackinac Island,49757,Landfill,No,Mary Ann St. Antoine,StantoineM@Michigan.gov,989-370-8035,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/mackinac-county/city-of-mackinac-island-landfill,-84.628891,45.871278,,MCL,Final,,No,,,2022/03/11 00:00:00+00,{B9C34B6B-6686-4323-984A-A51248181B74},,,,3393
497698.2423,345439.9141,Eagle Ottawa Newaygo Farms ,Oceana & Newaygo County,204th Avenue,Walkerville,49459,Tannery,Yes,Kelly Moss,MossK@Michigan.gov ,616-215-4588,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oceana-county/eagle-ottawa-newaygo-farms,-86.026662,43.660301,,MCL,Final,,No,,,2022/03/11 00:00:00+00,{9C5083D4-E1A6-4B7C-B7EC-A3CFE1733E39},,,,3394
475951.4957,318294.0238,Former Whitehall Wastewater Treatment Plant,Muskegon County,2000 Holton-Whitehall Road,Whitehall,49461,Wastewater,Yes,Kevin Wojciechowski ,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/muskegon-county/former-whitehall-wwtp,-86.295205,43.415548,,MCL,Final,,No,,,2022/03/14 00:00:00+00,{DBD08394-2D79-4F23-A152-7E3488EF51F7},,,,3793
790024.9384,276985.9485,EB Eddy Paper/ Domtar Paper,Saint Clair County,1700 Washington Avenue,Port Huron,48060,Paper Manufacturing,No,Kim Ethridge,EthridgeK@Michigan.gov,586-324-0183,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/eb-eddy-paper-domtar-paper,-82.440031,42.987801,,MCL,Final,,No,,,2022/03/16 00:00:00+00,{B8DF3C3F-4316-4CD9-BF14-025328305672},,,,4193
483052.8898,279279.6836,Challenge Machinery Company,Ottawa County,295 N. Beechtree Street,Grand Haven,49417,Industrial,No,Kelly Moss,MossK@michigan.gov,616-215-4588,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ottawa-county/challenge-machinery-company,-86.20641267,43.06446307,3,MCL,Final,,No,,,2022/03/25 00:00:00+00,{39BA285F-FEBA-40B2-B63D-B7D7C29FDE37},,,,4593
535945.0983,286611.6085,Wolverine Sole Plant (former),Kent County,485 Wolverine Drive NE,Rockford,49341,Industrial,No,Leah Gies,GiesL1@Michigan.gov,616-215-4781,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/wolverine-sole-plant,-85.55637632,43.12967767,,MCL,Final,,No,,,2022/03/30 00:00:00+00,{15A81F03-FCC4-4233-9EC8-E189C9A8BFDA},,,,4993
479841.4161,143348.0472,Toefco Engineered Coating Systems Inc,Berrien County,1220 North 14th Street,Niles,49120,Industrial,No,Kathleen Ekstrum,EkstrumK@Michigan.gov,269-568-1373,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/berrien-county/toefco-engineered-coating-systems,-86.2418,41.8405,,MCL,Final,,No,,,2022/04/07 00:00:00+00,{38A27975-7C18-4666-B362-D037EB604E17},,,,4994
561065.9939,194498.1422,Battle Creek Executive Airport  ,Calhoun County,15551 S. Airport Road,Battle Creek,49015,Airport,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/battle-creek-executive-airport,-85.257965,42.29853,,MCL,Final,,No,,,2022/04/28 00:00:00+00,{05F9661D-954C-45A9-BBA4-431E779ED748},,,,5393
561746.1136,196918.6225,Kellogg Air National Guard Base Battle Creek ,Calhoun County,3545 Mustang Ave.,Battle Creek,49037,Military,Yes,Gregg Brettmann,BrettmannG@Michigan.gov,269-567-3528,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/calhoun-county/kellogg-angb,-85.24944,42.32027,,MCL,Final,,Yes,,,2022/04/28 00:00:00+00,{356E80BD-1A39-4EF0-92BE-D671E9822B9B},,,,5394
615381.0162,247714.9883,MIARNG Lansing Hangar         ,Clinton County,3700 Capital City Blvd ,Lansing ,48906,Military,No,Kim Sakowski,SakowskiK@michigan.gov      ,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/miarng-lansing-hangar,-84.588074,42.7712915,,MCL,Final,,No,,,2022/04/28 00:00:00+00,{0D22402F-A76B-4878-814C-1A32292643CA},,,,5395
557695.8427,529734.48,Charlevoix Municipal Well Field ,Charlevoix  County,Lake Shore Drive,Charlevoix ,49720,Laundromat/Dry Cleaner,No,Nic Dawson,DawsonN1@Michigan.gov,517-897-0912,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/charlevoix-county/charlevoix-municipal-well-field,-85.261833,45.3170472,,MCL,Final,,No,,,2022/05/05 00:00:00+00,{B4FAAF5B-E8D1-4271-A236-3B590F43C55A},,,,5793
609671.7836,236925.5942,State Secondary Complex,Eaton County,7426 N. Canal,Dimondale,48821,Fire Related,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/eaton-county/state-secondary-complex ,-84.66,42.675,,MCL,Final,,No,,,2022/05/09 00:00:00+00,{88E68609-70FD-457F-B9A8-921B5F1D8939},,,,6193
544699.5522,241048.2939,Middleville Wastewater Treatment Plant,Barry County,607 Sheridan Street,Middleville,49333,Wastewater,Yes,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/barry-county/middleville-wwtp,-85.4525872,42.7189068,,MCL,Final,,No,,,2022/05/24 00:00:00+00,{AA7F90BD-F496-4EF6-A57B-0C4D3010CD9F},,,,6593
532737.5689,284688.3303,North Kent Landfill,Kent County,2908 10 Mile Road NE,Plainfield Township,49341,Landfill,Yes,Leah Gies,GiesL1@Michigan.gov,616-215-4781,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/north-kent-landfill,-85.59593,43.112514,,MCL,Final,,No,,,2022/05/27 00:00:00+00,{C0E80155-7585-471B-9DA6-2BA996F802B2},,,,6993
335260.7388,586946.4497,Ford Airport-Iron Mountain,Dickinson  County,400 Riverhills Road,Kingsford,49802,Airport,Yes,Andrew Reed,ReedA20@michigan.gov,906-250-7532,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/dickinson-county/ford-airport-iron-mountain,-88.11852,45.814743,,MCL,Final,,No,,,2022/06/03 00:00:00+00,{2C301215-9E5C-4EB6-813A-8AC1B483DE83},,,,7393
708659.5423,257593.8029,Brandon School District Wastewater Treatment Plant,Oakland County,1050 Ortonville Road,Ortonville,48462,Wastewater,No,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-291-3418,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/brandon-school-district-wwtp,-83.444716,42.8401436,,MCL,Final,,No,,,2022/06/06 00:00:00+00,{EB9615A0-6ACE-449A-B21A-DE8A2F308316},,,,7793
708349.0205,258313.5245,360 South Street Car Wash,Oakland County,360 South Street,Ortonville,48462,Wastewater,Yes,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-291-3418,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/360-south-street-car-wash,-83.448244,42.846707,,MCL,Final,,No,,,2022/06/06 00:00:00+00,{0D2F6D4B-DC99-48AF-8A57-3FFA4BA79B4D},,,,7794
713152.3436,241156.8047,"General Motors Customer Care and Aftersales Facility, Waterford",Oakland County,5260 Williams Lake Road,Waterford Township,48329,Industrial,Yes,Nicole Sanabria,SanabriaN@Michigan.gov ,517-281-7726,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/general-motors-ccaf,-83.39605,42.690953,,MCL,Final,,No,,,2022/06/07 00:00:00+00,{A332724E-4AEC-47D6-A227-814E109FAF9F},,,,7796
705849.4707,223573.8071,850 Ladd Road,Oakland County,850 Ladd Road,Walled Lake,48390,Industrial,Yes,Colleen McLean,McleanC1@Michigan.gov,586-554-6489,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/850-ladd-road,-83.491608,42.534706,,MCL,Final,,No,,,2022/06/09 00:00:00+00,{A14F717E-1576-4560-80CE-4F96A5BFD426},,,,7797
698799.3197,216331.2281,Lyon Township Wastewater Treatment Plant ,Oakland County,53656 Ten Mile Road,South Lyon,48178,Wastewater,Yes,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/lyon-township-wastewater-treatment-plant,-83.579977,42.471387,,MCL,Final,,No,,,2022/06/22 00:00:00+00,{414338DB-7CE6-4E84-9261-397C5DFE3F99},,,,8193
584128.0681,379159.2594,Kleen Gene’s Laundromat,Clare County,402 South Bringold Avenue,Lake George,48633,Laundromat/Dry Cleaner,Yes,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-291-3418,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clare-county/kleen-genes-laundromat,-84.949439,43.958976,,MCL,Final,,No,,,2022/07/08 00:00:00+00,{F3766423-0301-4723-A3AD-898BBF44E643},,,,8593
574148.7963,303781.3563,Stanton Wastewater Treatment Plant,Montcalm County,Brown Road,Stanton,48888,Wastewater,No,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-291-3418,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/montcalm-county/stanton-wwtp,-85.084346,43.281392,,MCL,Final,,No,,,2022/07/11 00:00:00+00,{98F565A0-674F-4E56-8BE2-076355D82E02},,,,8993
536117.0883,199265.6192,Hydro Extrusion USA,Kalamazoo County,5575 North Riverview Drive,Kalamazoo,49004,Industrial,Yes,Rachel Golota,GolotaR@Michigan.gov,269-370-2404,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/hydro-extrusion-usa,-85.56027646,42.34314142,,MCL,Final,,No,,,2022/07/14 00:00:00+00,{9C737380-5DC4-4A76-88D7-247ED364E436},,,,9393
539833.3006,250591.4846,Caledonia Wastewater Treatment Plant,Kent County,8701 Cherry Valley Road,Caledonia,49316,Wastewater,TBD,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-291-3418,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/caledonia-wwtp,-85.511295,42.805127,,MCL,Final,,No,,,2022/11/15 00:00:00+00,{1AF0B56F-A393-4B30-8509-AE53AA4A3DA0},,,,9793
599113.5831,339988.4441,104 North Kinney,Isabella County,104 North Kinney,Mt. Pleasant,78832,Laundromat/Dry Cleaner,No,Matthew Werle,WerleM@Michigan.gov,989-385-1680,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/isabella-county/104-north-kinney-avenue,-84.77,43.60444401,,MCL,Final,,No,,,2022/08/24 00:00:00+00,{525AE972-76D3-45CB-8DAA-9AB54614BFFB},,,,10193
512135.8106,220663.2609,Rockwell International Corporation,Allegan County,1 Glass Street,Allegan,49010,Industrial,No,Shelby Bahaw,BahawS@Michigan.gov,517-388-4899,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/allegan-county/rockwell-international-corporation,-85.850799,42.536674,,MCL,Final,,No,,,2022/08/29 00:00:00+00,{600A916E-05B2-4346-97B4-CA24ACC42B67},,,,10593
683263.1477,270719.1578,Bishop International Airport Authority,Genesee County,3425 W. Bristol Road,Flint,48507,Airport,No,Brian Kuberski,Kuberskib@michigan.gov,517-243-7574,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/genesee-county/bishop-international-airport-authority,-83.751011,42.964886,2,MCL,Final,,No,,,2022/08/29 00:00:00+00,{51E4B4EE-F878-4B1E-9068-FA6DC95A76E6},,,,10596
691048.5181,278294.482,Delphi Plants 400 and 500,Genesee County,2926 Davison Road,Flint,48506,Industrial,No,Nicole Sanabria,SanabriaN@Michigan.gov ,517-281-7726,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/genesee-county/delphi-plants-400-500,-83.65297,43.031133,,MCL,Final,,No,,,2022/08/29 00:00:00+00,{F2BDE0EE-6FC1-412F-8551-8FB7C85772A5},,,,10597
671009.1365,229199.3205,Lucy Road Landfill,Livingston County,Lucy Road,Howell ,48843,Landfill,Yes,Rebecca Taylor,taylorr@michigan.gov,517-294-5160,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/livingston-county/lucy-road-landfill,-83.914,42.594,1,MCL,Final,,No,,,2022/10/17 00:00:00+00,{48403ED6-B6F9-4836-9A38-DE34D0944CFB},,,,10993
479867.4646,605690.6488,Haywire Landfill,Schoolcraft County,Highway M-94,"Manistique, Hiawatha Township",49854,Landfill,No,Mary Ann St Antoine,StAntoineM@Michigan.gov,989-370-8035,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/schoolcraft-county/haywire-landfill,-86.257929,46.002817,2,MCL,Final,,No,,,2022/10/31 00:00:00+00,{4C7355C5-81CA-4760-B1E1-D1141E8CC6EE},,,,11393
619558.6522,247524.7197,"Daggett Sand & Gravel, Inc. Landfill",Ingham County,930 East Sheridan Road,Lansing,48906,Landfill,No,Evin Maguire,MaguireE@Michigan.gov ,517-388-3525,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ingham-county/daggett-sand-gravel-landfill,-84.537058,42.768922,,MCL,Final,,No,,,2022/12/01 00:00:00+00,{364DD340-466B-4AE2-8685-C251408BFA55},,,,11793
